target_id	length	eff_length	est_counts	tpm
AT5G57040.1	861	682	66.4051	127.534
AT5G13230.1	2469	2290	0	0
AT5G05020.1	865	686	1	1.90935
AT5G07070.1	1681	1502	3	2.61614
AT5G13240.1	1058	879	26	38.7431
AT5G27350.1	1966	1787	34	24.9209
AT5G62700.1	1742	1563	185.76	155.67
AT5G62650.1	1901	1722	14	10.6489
AT5G62770.1	1113	934	5	7.01186
AT5G57000.1	829	650	4	8.0604
AT5G06950.1	1649	1470	8	7.12824
AT5G07120.1	2051	1872	16	11.195
AT5G13150.1	2102	1923	3	2.04339
AT5G07130.1	1805	1626	3	2.41663
AT5G55070.1	1998	1819	38	27.3628
AT5G13320.1	1976	1797	0	0
AT5G07110.1	929	750	1	1.74642
AT5G13310.1	1529	1350	4	3.88093
AT5G13300.1	3102	2923	29	12.9951
AT5G06960.1	1586	1407	9	8.37835
AT5G27360.1	1664	1485	14	12.3484
AT5G49800.1	907	728	2	3.59839
AT5G13160.1	1849	1670	16	12.5491
AT5G27860.1	800	621	38	80.1497
AT5G20840.1	3678	3499	24	8.98415
AT5G06940.1	2619	2440	1	0.536809
AT5G27870.1	2199	2020	0	0
AT5G13330.1	1162	983	4	5.32987
AT5G62830.1	615	436	0	0
AT5G27880.1	837	658	0	0
AT5G06920.1	1062	883	0	0
AT5G49680.2	7764	7585	10	1.72685
AT5G49665.1	2394	2215	11	6.50472
AT5G55200.1	1244	1065	4.18465	5.14659
AT5G55170.1	540	361	1	3.6283
AT5G57140.1	1240	1061	7	8.64157
AT5G57130.1	3571	3392	16	6.17837
AT5G13340.1	778	599	0	0
AT5G13140.1	982	803	30	48.9346
AT5G06930.1	2502	2323	15	8.45769
AT5G55190.1	990	811	58	93.6736
AT5G57126.1	3882	3703	0	0
AT5G57123.1	733	554	0	0
AT5G06910.1	1154	975	10	13.434
AT5G49690.1	1736	1557	1	0.841243
AT5G49700.1	831	652	8	16.0713
AT5G27780.1	429	250	0	0
AT5G49780.1	2732	2553	1	0.513049
AT5G62780.1	624	445	0	0
AT5G13180.1	1101	922	38	53.9837
AT5G13190.1	775	596	16	35.1628
AT5G55150.1	1083	904	0	0
AT5G13200.1	1106	927	10.418	14.7203
AT5G57110.1	3637	3458	13	4.92412
AT5G56990.1	883	704	4	7.44213
AT5G49720.1	2360	2181	221	132.723
AT5G49730.1	2529	2350	113.678	63.3602
AT5G56970.1	1595	1416	0	0
AT5G13205.1	4071	3892	1.72069	0.579081
AT5G56980.1	1663	1484	29	25.5961
AT5G57120.1	1333	1154	41	46.5359
AT5G55090.1	1347	1168	0	0
AT5G27770.1	700	521	125	314.255
AT5G27850.1	882	703	239	445.3
AT5G07080.1	1509	1330	4	3.93929
AT5G27310.1	1113	934	0	0
AT5G03470.1	1986	1807	12	8.69827
AT5G07090.1	1091	912	197	282.931
AT5G55080.1	669	490	0	0
AT5G13170.1	1303	1124	6	6.99189
AT5G07100.1	1159	980	14	18.7116
AT5G49790.1	366	187	0	0
AT5G27320.1	1666	1487	10	8.80844
AT5G62820.1	1118	939	2	2.78981
AT5G62800.1	1047	868	0	0
AT5G06970.1	3781	3602	53	19.2727
AT5G62810.1	1918	1739	45	33.894
AT5G04910.1	750	571	10	22.939
AT5G27920.1	2358	2179	12	7.2133
AT5G13030.1	2141	1962	56.673	37.8344
AT5G29635.1	1625	1446	0	0
AT5G27606.1	813	634	0	0
AT5G57620.1	1267	1088	2	2.40775
AT5G27603.1	276	97.0001	0	0
AT5G62320.1	1054	875	0	0
AT5G62330.1	513	334	0	0
AT5G62340.1	887	708	3	5.55006
AT5G27610.1	3344	3165	9	3.72459
AT5G62350.1	937	758	165	285.118
AT5G03520.1	1150	971	42	56.6552
AT5G62370.1	2949	2770	3	1.41857
AT5G29720.1	5445	5266	0	0
AT5G29629.1	572	393	0	0
AT5G57610.1	3846	3667	15	5.35785
AT5G62360.1	814	635	1	2.0627
AT5G41340.1	953	774	11	18.6149
AT5G57625.1	869	690	4	7.59313
AT5G57630.1	1611	1432	14.0459	12.8474
AT5G62310.1	3557	3378	2	0.775497
AT5G07600.1	811	632	0	0
AT5G07610.1	1263	1084	0	0
AT5G07620.1	1080	901	4	5.81494
AT5G62300.1	658	479	137	374.623
AT5G20820.1	646	467	1	2.80474
AT5G22690.1	3419	3240	6	2.42558
AT5G07590.1	1654	1475	8	7.10408
AT5G07580.1	1098	919	10	14.2526
AT5G54900.1	1413	1234	37	39.2732
AT5G27945.1	1287	1108	0	0
AT5G29762.1	1823	1644	0	0
AT5G29805.1	574	395	0	0
AT5G29975.1	5904	5725	0	0
AT5G30060.1	3756	3577	0	0
AT5G29890.2	2259	2080	0	0
AT5G57590.1	2670	2491	8	4.20655
AT5G29624.1	1467	1288	0	0
AT5G41350.1	1391	1212	8	8.64564
AT5G41370.1	2733	2554	28.219	14.472
AT5G04810.1	3044	2865	50	22.8589
AT5G07500.1	1037	858	0	0
AT5G07505.1	3330	3151	0	0
AT5G07510.1	796	617	0	0
AT5G07490.1	885	706	0	0
AT5G29613.1	354	175	0	0
AT5G49960.1	2825	2646	9	4.45515
AT5G29602.1	420	241	0	0
AT5G04830.1	960	781	25	41.9275
AT5G57550.1	1059	880	3	4.46528
AT5G53420.1	1217	1038	8	10.0949
AT5G04820.1	1166	987	13	17.2519
AT5G29580.1	3486	3307	0	0
AT5G29591.1	1314	1135	0	0
AT5G22670.1	1332	1153	0	0
AT5G04800.1	749	570	61.785	141.977
AT5G12850.1	2773	2594	24	12.1186
AT5G04790.1	165	12.1958	0	0
AT5G27620.1	1640	1461	6	5.37912
AT5G57565.1	1028	849	7.95414	12.2714
AT5G57570.1	980	801	1	1.63522
AT5G03510.1	1081	902	1	1.45212
AT5G41360.1	2694	2515	9.78104	5.09398
AT5G57580.1	2434	2255	44	25.5574
AT5G07630.1	2024	1845	6	4.25956
AT5G48610.1	2538	2359	18	9.99435
AT5G22680.1	708	529	0	0
AT5G07520.1	1058	879	1	1.49012
AT5G07530.1	1868	1689	0	0
AT5G57560.1	1068	889	11	16.2069
AT5G07540.1	924	745	0	0
AT5G07560.1	754	575	0	0
AT5G07570.1	4515	4336	0	0
AT5G07550.1	650	471	0	0
AT5G49980.1	2450	2271	34	19.6097
AT5G27947.1	3490	3311	0	0
AT5G62290.1	930	751	11	19.185
AT5G30218.1	1522	1343	0	0
AT5G57670.2	1934	1755	0	0
AT5G04780.1	1908	1729	1	0.757556
AT5G30247.1	719	540	0	0
AT5G57685.1	864	685	19	36.3306
AT5G41300.1	864	685	0	0
AT5G54820.1	1419	1240	0	0
AT5G12440.1	2573	2394	15	8.20686
AT5G30123.1	880	701	0	0
AT5G04770.1	1917	1738	4	3.01453
AT5G41310.1	2886	2707	0	0
AT5G30189.1	4767	4588	0	0
AT5G54830.1	3136	2957	15	6.64431
AT5G54840.1	1060	881	5	7.43368
AT5G12430.1	3994	3815	22	7.55332
AT5G30276.1	6036	5857	0	0
AT5G34885.1	711	532	0	0
AT5G30341.1	462	283	0	0
AT5G01020.1	1799	1620	45	36.3837
AT5G41280.1	1084	905	0	0
AT5G12410.1	1328	1149	20	22.7992
AT5G41270.1	931	752	3	5.22532
AT5G30406.1	4236	4057	0	0
AT5G34870.1	1551	1372	0	0
AT5G30102.1	4791	4612	0	0
AT5G04750.1	598	419	69.9381	218.63
AT5G12420.1	1723	1544	6	5.08995
AT5G34883.1	348	169	0	0
AT5G57690.1	1464	1285	0	0
AT5G01015.1	516	337	6	23.3201
AT5G41290.1	864	685	0	0
AT5G34881.1	348	169	0	0
AT5G34880.1	1810	1631	0	0
AT5G04760.1	1128	949	5.06193	6.98651
AT5G53430.1	3937	3758	8	2.78832
AT5G57660.1	1437	1258	201	209.279
AT5G54855.1	712	533	22	54.0637
AT5G54880.1	1415	1236	6	6.35832
AT5G27580.1	672	493	0	0
AT5G12480.1	2116	1937	26	17.5814
AT5G41330.1	2420	2241	4.36522	2.55138
AT5G20870.1	1598	1419	1	0.923055
AT5G27590.1	963	784	0	0
AT5G12840.1	1275	1096	21	25.0968
AT5G54890.1	1333	1154	8	9.08017
AT5G22700.1	1583	1404	11	10.2621
AT5G07640.1	1241	1062	1	1.23335
AT5G54870.1	1805	1626	19	15.3053
AT5G27600.1	2353	2174	21	12.6523
AT5G07650.1	2448	2269	1	0.577265
AT5G27950.1	3098	2919	20	8.97441
AT5G62280.1	1064	885	175	259.003
AT5G07660.1	3177	2998	0	0
AT5G27570.1	1236	1057	0	0
AT5G12470.1	1635	1456	36	32.3855
AT5G57640.1	969	790	0	0
AT5G12450.1	192	21.9418	0	0
AT5G57650.1	147	8.91948	0	0
AT5G27560.1	1456	1277	28	28.7195
AT5G48655.2	1105	926	10	14.1449
AT5G54850.1	887	708	4	7.40008
AT5G03530.1	1181	1002	21	27.4512
AT5G22730.1	1837	1658	10	7.89997
AT5G41320.1	1548	1369	4.63478	4.4344
AT5G27960.1	963	784	0	0
AT5G41315.1	1929	1750	0	0
AT5G12460.1	1326	1147	0	0
AT5G54860.1	1797	1618	7	5.66669
AT5G27965.1	3568	3389	0	0
AT5G29577.1	452	273	0	0
AT5G57540.1	855	676	2	3.87519
AT5G29574.1	5100	4921	0	0
AT5G41490.1	1164	985	0	0
AT5G27370.1	576	397	0	0
AT5G12960.1	2835	2656	0	0
AT5G07360.1	2332	2153	14	8.51714
AT5G41480.1	1746	1567	14	11.7022
AT5G49900.1	3301	3122	9	3.77589
AT5G12970.1	2557	2378	3	1.65242
AT5G27940.1	661	482	0	0
AT5G53440.1	3546	3367	31	12.0595
AT5G27680.1	3259	3080	5	2.12632
AT5G07370.2	1168	989	14	18.5414
AT5G12980.1	1160	981	6	8.0111
AT5G41500.1	1212	1033	0	0
AT5G27670.1	790	611	55	117.905
AT5G55000.2	1129	950	10	13.7875
AT5G49910.1	2387	2208	128	75.9313
AT5G57390.1	1690	1511	4	3.46741
AT5G20830.1	2888	2709	32	15.4722
AT5G54990.1	681	502	0	0
AT5G49930.1	3542	3363	18	7.01061
AT5G57400.1	1030	851	0	0
AT5G27650.1	3461	3282	19	7.58272
AT5G54980.1	726	547	6	14.3673
AT5G07330.1	815	636	1	2.05946
AT5G49920.1	1455	1276	1	1.0265
AT5G41450.1	495	316	0	0
AT5G07390.1	3062	2883	0	0
AT5G12950.1	2919	2740	42	20.0775
AT5G27660.1	1718	1539	14	11.9151
AT5G03490.1	1598	1419	5	4.61527
AT5G41460.1	1745	1566	7	5.85486
AT5G57380.1	2221	2042	0	0
AT5G41470.1	983	804	0	0
AT5G07320.1	1982	1803	5	3.63232
AT5G41505.1	738	559	0	0
AT5G13010.1	4306	4127	49	15.5515
AT5G57350.1	3226	3047	87	37.3987
AT5G41510.1	1203	1024	0	0
AT5G04890.1	1209	1030	5	6.35832
AT5G27925.1	4422	4243	0	0
AT5G04895.1	3811	3632	3	1.0819
AT5G29050.1	489	310	0	0
AT5G57345.1	773	594	94	207.277
AT5G29046.1	1854	1675	0	0
AT5G57330.1	1463	1284	38	38.764
AT5G55310.1	3068	2889	29	13.148
AT5G13020.1	1850	1671	43	33.7056
AT5G29043.1	3955	3776	0	0
AT5G57340.2	1602	1423	17	15.6478
AT5G04900.1	1235	1056	25	31.0089
AT5G29053.1	4336	4157	0	0
AT5G53450.1	2383	2204	26	15.4515
AT5G20860.1	1539	1360	1	0.963099
AT5G04860.1	2762	2583	14	7.09927
AT5G29090.1	588	409	0	0
AT5G07300.1	2098	1919	37	25.2544
AT5G13000.1	6160	5981	57	12.4828
AT5G12990.1	243	64.0516	0	0
AT5G27930.1	1343	1164	19	21.3801
AT5G07310.1	792	613	0	0
AT5G29075.1	10503	10324	0	0
AT5G29070.1	924	745	0	0
AT5G29056.1	3804	3625	0	0
AT5G04885.1	2397	2218	5	2.95269
AT5G04870.1	2526	2347	32	17.8586
AT5G04880.1	1856	1677	6	4.68628
AT5G57370.1	1016	837	7	10.9542
AT5G29060.2	1068	889	0	0
AT5G29058.1	510	331	0	0
AT5G30428.1	588	409	0	0
AT5G54970.1	555	376	7	24.3848
AT5G62460.1	1345	1166	7	7.86338
AT5G43280.1	1097	918	10	14.2681
AT5G57460.1	2320	2141	27	16.518
AT5G54910.1	2331	2152	8	4.8692
AT5G57480.1	1563	1384	7	6.62479
AT5G41410.1	2454	2275	10	5.75743
AT5G49945.1	1854	1675	9.52335	7.44706
AT5G12900.1	2095	1916	11	7.51981
AT5G07480.1	1023	844	0	0
AT5G41430.1	486	307	0	0
AT5G07460.1	995	816	12	19.262
AT5G41440.1	375	196	0	0
AT5G12910.1	396	217	0	0
AT5G07475.1	730	551	4	9.50864
AT5G07470.1	887	708	42	77.7009
AT5G57490.1	1301	1122	14	16.3435
AT5G12890.1	1651	1472	12	10.6778
AT5G41400.1	801	622	9	18.9523
AT5G12870.1	1111	932	0	0
AT5G57520.1	720	541	0	0
AT5G29568.1	1003	824	0	0
AT5G29571.1	2737	2558	0	0
AT5G57530.1	1062	883	1	1.48337
AT5G12860.1	1946	1767	178	131.945
AT5G41380.1	1954	1775	2	1.47585
AT5G41390.1	1298	1119	0	0
AT5G57510.1	393	214	0	0
AT5G49950.1	1816	1637	8.47665	6.78243
AT5G12880.1	444	265	7	34.5989
AT5G04840.1	1431	1252	2	2.09236
AT5G29562.1	4632	4453	0	0
AT5G57500.1	1172	993	0	0
AT5G29565.1	3807	3628	0	0
AT5G03500.1	885	706	9.23234	17.1284
AT5G07450.1	772	593	0	0
AT5G07430.1	1329	1150	0	0
AT5G48650.1	1650	1471	0	0
AT5G54950.1	225	46.6066	0	0
AT5G22640.1	2814	2635	63	31.3163
AT5G29337.1	2784	2605	0	0
AT5G29380.1	4335	4156	0	0
AT5G57440.1	1143	964	15	20.3809
AT5G29295.1	1014	835	0	0
AT5G29210.1	480	301	0	0
AT5G54960.1	2075	1896	20	13.8166
AT5G62440.1	835	656	8	15.9734
AT5G57450.1	1338	1159	0	0
AT5G62430.1	1249	1070	18	22.0343
AT5G29100.1	2169	1990	0	0
AT5G57420.1	547	368	0	0
AT5G62420.1	951	772	0	0
AT5G29408.1	2553	2374	0	0
AT5G29436.1	990	811	0	0
AT5G29465.1	3015	2836	0	0
AT5G12940.1	1293	1114	23	27.0429
AT5G22650.1	1243	1064	63	77.5548
AT5G07410.1	1401	1222	0	0
AT5G54940.1	658	479	170	464.861
AT5G54930.1	1154	975	1	1.3434
AT5G12930.1	1660	1481	1	0.884412
AT5G07420.1	1321	1142	0	0
AT5G07440.1	1634	1455	150	135.032
AT5G62380.1	1047	868	0	0
AT5G62390.1	1859	1680	162	126.304
AT5G29550.1	1809	1630	0	0
AT5G29560.1	663	484	0	0
AT5G27630.1	2247	2068	1	0.633373
AT5G62410.1	3763	3584	8	2.92369
AT5G62400.1	645	466	0	0
AT5G49940.1	946	767	40	68.3085
AT5G07400.1	3564	3385	2	0.773894
AT5G28720.1	342	163	0	0
AT5G45910.1	1277	1098	0	0
AT5G01860.1	648	469	0	0
AT5G38565.1	1311	1132	0	0
AT5G51630.1	3979	3800	14	4.82563
AT5G42100.1	1638	1459	33	29.6257
AT5G42110.1	465	286	14	64.1168
AT5G42120.1	2076	1897	0	0
AT5G17120.1	624	445	0	0
AT5G03340.1	2671	2492	43	22.6011
AT5G63170.1	1017	838	0	0
AT5G23320.1	594	415	0	0
AT5G38570.1	1140	961	0	0
AT5G17110.1	627	448	0	0
AT5G23330.1	1205	1026	13	16.5961
AT5G63150.1	656	477	5	13.7297
AT5G66140.1	1115	936	23	32.1856
AT5G63160.1	1406	1227	68	72.5896
AT5G51640.1	1830	1651	9	7.14012
AT5G48710.1	345	166	0	0
AT5G42130.1	1541	1362	16	15.387
AT5G24340.1	1759	1580	8	6.63197
AT5G38560.1	2798	2619	24	12.0029
AT5G23360.1	958	779	3	5.04422
AT5G42170.1	1110	931	0	0
AT5G23370.1	941	762	0	0
AT5G51610.1	549	370	0	0
AT5G13600.1	1776	1597	0	0
AT5G23350.1	1135	956	0	0
AT5G24330.1	1219	1040	2	2.51887
AT5G51620.2	324	145	1.50892	13.6304
AT5G13590.1	5101	4922	23	6.12063
AT5G42140.1	3429	3250	7	2.82114
AT5G66130.1	2103	1924	2	1.36155
AT5G42150.1	1415	1236	11	11.6569
AT5G23340.1	1679	1500	10	8.7321
AT5G17125.1	4227	4048	0	0
AT5G63140.1	1471	1292	10	10.1379
AT5G66150.1	3144	2965	2	0.883518
AT5G38590.2	1624	1445	8	7.25157
AT5G13580.1	2510	2331	1	0.561911
AT5G23290.1	734	555	20	47.2005
AT5G19350.1	1597	1418	30	27.7112
AT5G19340.1	1114	935	7	9.8061
AT5G51670.1	1607	1428	7	6.42066
AT5G17080.1	897	718	0	0
AT5G23280.1	1305	1126	16	18.6119
AT5G19330.1	2491	2312	46	26.0603
AT5G24380.1	2378	2199	32.7992	19.5366
AT5G17090.1	922	743	0	0
AT5G38600.1	2039	1860	13	9.15462
AT5G24370.1	576	397	0	0
AT5G38595.1	429	250	0	0
AT5G28923.1	2268	2089	0	0
AT5G19360.1	1572	1393	0	0
AT5G19370.1	1104	925	26	36.8164
AT5G24355.1	342	163	0	0
AT5G63120.2	2185	2006	8	5.22359
AT5G28920.1	1850	1671	0	0
AT5G51650.1	621	442	0	0
AT5G63130.1	1082	903	2	2.90103
AT5G63135.1	613	434	10	30.1801
AT5G23310.1	1184	1005	15	19.5495
AT5G66340.1	270	91.0003	0	0
AT5G63110.1	1746	1567	14	11.7022
AT5G63100.1	1292	1113	4	4.70733
AT5G03345.1	567	388	28	94.5227
AT5G38580.1	507	328	0	0
AT5G17100.1	1108	929	0	0
AT5G23300.1	1749	1570	6	5.00566
AT5G51660.1	4523	4344	15	4.52284
AT5G63090.2	1085	906	2	2.89142
AT5G19390.1	3182	3003	38	16.5744
AT5G66350.1	1669	1490	3	2.63721
AT5G48570.1	2130	1951	104	69.821
AT5G63180.1	1457	1278	41	42.0207
AT5G51570.1	1249	1070	17	20.8101
AT5G63190.1	2603	2424	134.258	72.5465
AT5G56920.1	938	759	0	0
AT5G63200.1	2122	1943	13	8.76356
AT5G28897.1	480	301	0	0
AT5G56930.1	2085	1906	7	4.81044
AT5G19480.1	1072	893	5	7.33379
AT5G16820.1	1833	1654	7	5.54335
AT5G66400.1	864	685	24	45.8913
AT5G16830.1	1170	991	12	15.8605
AT5G28894.2	843	664	0	0
AT5G44080.1	1222	1043	19	23.8605
AT5G19470.1	1271	1092	0	0
AT5G44090.1	2463	2284	31	17.7777
AT5G28900.1	2139	1960	19.1419	12.792
AT5G16810.1	1427	1248	15	15.743
AT5G51560.1	2406	2227	9	5.29337
AT5G44100.1	2198	2019	27	17.5161
AT5G63270.1	243	64.0516	0	0
AT5G63250.1	569	390	0	0
AT5G44110.1	1077	898	3.76572	5.49264
AT5G51540.1	2290	2111	3	1.86141
AT5G16780.1	3061	2882	39	17.7248
AT5G63280.1	1207	1028	9	11.4673
AT5G19460.1	1628	1449	12	10.8473
AT5G63240.1	598	419	0	0
AT5G63230.1	463	284	0	0
AT5G28892.1	5824	5645	0	0
AT5G63220.1	1287	1108	12	14.1857
AT5G16790.1	1009	830	0	0
AT5G51550.1	1402	1223	27	28.9166
AT5G56910.1	946	767	9	15.3694
AT5G27390.1	1040	861	20	30.4254
AT5G24390.1	2236	2057	2.20079	1.40137
AT5G56940.1	712	533	26	63.8934
AT5G66380.1	1210	1031	5	6.35216
AT5G38550.1	2074	1895	1	0.691195
AT5G20770.1	696	517	0	0
AT5G20950.1	2284	2105	104	64.7129
AT5G66110.1	621	442	0	0
AT5G28916.1	508	329	0	0
AT5G53550.1	2496	2317	32	18.0898
AT5G19400.1	3919	3740	38	13.3083
AT5G51580.1	952	773	0	0
AT5G51600.1	2550	2371	8	4.41945
AT5G13610.1	1490	1311	4	3.99638
AT5G42180.1	1229	1050	13	16.2168
AT5G66370.1	453	274	0	0
AT5G51590.1	1740	1561	2	1.67817
AT5G28913.1	908	729	1	1.79673
AT5G38540.1	1488	1309	0	0
AT5G42190.1	949	770	52	88.455
AT5G44060.1	901	722	6	10.8849
AT5G66080.1	1691	1512	12	10.3954
AT5G19440.1	1273	1094	29	34.7209
AT5G44070.1	1783	1604	12	9.79911
AT5G13630.1	4524	4345	809	243.876
AT5G56950.1	1656	1477	29	25.7174
AT5G20760.1	663	484	0	0
AT5G19450.1	1911	1732	39	29.4935
AT5G19430.1	1156	977	12	16.0878
AT5G13620.1	906	727	0	0
AT5G56960.1	1401	1222	0	0
AT5G19410.1	1875	1696	5	3.86148
AT5G66090.1	945	766	9	15.3895
AT5G66390.1	1220	1041	21	26.4228
AT5G66100.1	1746	1567	4	3.3435
AT5G44120.3	1657	1478	14	12.4069
AT5G19320.1	2009	1830	12	8.58895
AT5G20935.1	422	243	6.83196	36.8255
AT5G38630.1	1516	1337	22	21.5527
AT5G13485.1	1737	1558	0	0
AT5G19260.1	1047	868	2	3.01801
AT5G13490.1	1516	1337	13	12.7357
AT5G28970.1	3519	3340	0	0
AT5G19250.1	805	626	38	79.5095
AT5G66220.1	696	517	0	0
AT5G23250.1	1478	1299	17	17.1415
AT5G19240.1	761	582	9	20.2549
AT5G24490.1	1298	1119	199.648	233.693
AT5G17030.1	1460	1281	0	0
AT5G23240.1	1713	1534	0	0
AT5G38640.1	2320	2141	8	4.89422
AT5G66230.1	1367	1188	8	8.8203
AT5G13500.1	1583	1404	15	13.9937
AT5G63040.1	1441	1262	7	7.26522
AT5G66210.2	1941	1762	15	11.1505
AT5G43970.1	597	418	41	128.475
AT5G38620.1	1050	871	0	0
AT5G24460.1	1176	997	11	14.4513
AT5G28940.1	1458	1279	0	0
AT5G63030.1	684	505	32	82.9982
AT5G23270.1	1923	1744	0	0
AT5G24470.1	2257	2078	2	1.26065
AT5G28960.1	1611	1432	0	0
AT5G24480.1	1053	874	0	0
AT5G20800.1	1563	1384	0	0
AT5G28950.1	447	268	0	0
AT5G03380.1	1586	1407	48	44.6845
AT5G19270.1	1098	919	0	0
AT5G23235.1	2697	2518	3.84037	1.99768
AT5G28980.1	1065	886	0	0
AT5G38650.1	789	610	28	60.1226
AT5G51800.1	3151	2972	0	0
AT5G24510.1	460	281	0	0
AT5G51795.1	1044	865	1.07175	1.62288
AT5G48700.1	354	175	0	0
AT5G38660.1	1092	913	65	93.2508
AT5G53290.1	1455	1276	0	0
AT5G41950.1	1963	1784	40	29.368
AT5G53530.1	1317	1138	22.663	26.0846
AT5G38670.1	876	697	0	0
AT5G24520.1	1561	1382	19	18.0076
AT5G23230.1	730	551	1.15963	2.75663
AT5G13470.1	722	543	7	16.8853
AT5G17020.1	3884	3705	38	13.434
AT5G09550.1	1673	1494	0	0
AT5G51810.1	1400	1221	5	5.3637
AT5G13460.1	1773	1594	16	13.1475
AT5G51790.1	615	436	3	9.01249
AT5G41960.1	874	695	13	24.5001
AT5G24500.1	1192	1013	7.35178	9.5059
AT5G53280.1	1236	1057	1	1.23918
AT5G13475.1	5727	5548	0	0
AT5G09540.1	1049	870	1	1.50553
AT5G19230.1	826	647	7	14.1711
AT5G41990.1	2254	2075	16	10.0998
AT5G41980.1	1393	1214	1	1.07892
AT5G43980.1	1213	1034	4	5.06698
AT5G28990.1	642	463	0	0
AT5G28996.1	252	73.0112	0	0
AT5G41970.1	1434	1255	17	17.7425
AT5G51780.1	908	729	6	10.7804
AT5G28993.1	2703	2524	0	0
AT5G51770.1	1965	1786	8	5.86703
AT5G51760.1	1527	1348	0	0
AT5G51750.1	2575	2396	27	14.76
AT5G19220.1	1732	1553	129	108.8
AT5G66200.1	2363	2184	22	13.1941
AT5G20790.1	744	565	0	0
AT5G63050.1	1496	1317	22	21.88
AT5G44040.1	1720	1541	8	6.79982
AT5G51690.1	3179	3000	13.9211	6.07803
AT5G19300.1	1441	1262	5	5.18944
AT5G17040.1	1410	1231	0	0
AT5G24410.1	1085	906	2	2.89142
AT5G51700.1	907	728	13	23.3895
AT5G03360.1	4923	4744	2	0.552198
AT5G42080.1	2430	2251	114	66.3345
AT5G19290.1	1230	1051	67	83.4991
AT5G13550.1	2256	2077	16	10.0901
AT5G51680.1	1455	1276	2.07889	2.13398
AT5G44030.1	3377	3198	10	4.09573
AT5G24430.1	2220	2041	19	12.1933
AT5G24420.1	1217	1038	5	6.30932
AT5G16890.1	1747	1568	8	6.68273
AT5G44050.1	1646	1467	2	1.78571
AT5G16870.1	729	550	4	9.52593
AT5G16860.1	2553	2374	0	0
AT5G16850.1	3614	3435	1.0094	0.3849
AT5G28927.1	2289	2110	0	0
AT5G19310.1	3322	3143	10	4.1674
AT5G24400.1	1248	1069	17	20.8296
AT5G38610.1	769	590	2	4.44005
AT5G28926.1	3888	3709	0	0
AT5G51710.1	2133	1954	5	3.35162
AT5G17060.1	1150	971	12	16.1872
AT5G42090.1	1757	1578	43.6946	36.2686
AT5G13560.1	3118	2939	34.6226	15.4302
AT5G28930.1	1530	1351	0	0
AT5G03350.1	985	806	1	1.62508
AT5G27380.1	1910	1731	47	35.564
AT5G17050.1	1523	1344	6	5.84739
AT5G28928.1	1047	868	0	0
AT5G28929.1	1107	928	0	0
AT5G17070.1	1030	851	10	15.3915
AT5G42070.1	705	526	19	47.3127
AT5G16900.1	2601	2422	2	1.0816
AT5G20940.1	2078	1899	3.16804	2.18512
AT5G66180.1	1437	1258	8.51332	8.86397
AT5G42010.1	2386	2207	1	0.593482
AT5G42020.1	2387	2208	104.564	62.0287
AT5G42000.1	913	734	14	24.9828
AT5G24450.1	2003	1824	20	14.362
AT5G63080.1	1603	1424	7	6.4387
AT5G66190.1	1509	1330	389.487	383.576
AT5G43990.2	2637	2458	4	2.13151
AT5G51740.1	1646	1467	11	9.82138
AT5G51730.1	1246	1067	9	11.0481
AT5G63060.1	1055	876	4	5.98089
AT5G28937.1	2331	2152	0	0
AT5G63070.1	483	304	1	4.3086
AT5G03370.1	764	585	9	20.151
AT5G53540.1	1625	1446	18	16.3047
AT5G28935.1	5154	4975	0	0
AT5G42030.1	1070	891	33	48.5117
AT5G44005.1	656	477	8	21.9675
AT5G20780.1	2865	2686	0	0
AT5G24440.1	963	784	0	0
AT5G13530.1	4878	4699	24	6.68984
AT5G42060.1	568	389	5	16.8357
AT5G44010.1	1333	1154	0	0
AT5G44020.1	1133	954	217	297.935
AT5G42050.1	1560	1381	67	63.5464
AT5G44000.1	1370	1191	23	25.2945
AT5G51720.1	498	319	31	127.286
AT5G13510.1	834	655	88.0031	175.981
AT5G16910.1	3728	3549	39	14.3936
AT5G16930.1	2414	2235	4.32176	2.53275
AT5G16920.1	1118	939	0	0
AT5G13520.1	2120	1941	12.9969	8.7705
AT5G42040.1	702	523	1	2.50443
AT5G42200.1	766	587	4	8.92548
AT5G42210.1	1677	1498	0	0
AT5G51530.1	3450	3271	0	0
AT5G28780.1	1014	835	0	0
AT5G13825.1	590	411	0	0
AT5G16660.1	779	600	56	122.249
AT5G16680.1	4395	4216	22	6.8349
AT5G56747.1	928	749	5	8.74376
AT5G13820.1	2548	2369	7	3.87028
AT5G51380.1	1719	1540	4	3.40212
AT5G44240.1	3688	3509	31	11.5715
AT5G47800.1	2118	1939	7	4.72857
AT5G63450.1	1679	1500	1	0.87321
AT5G16690.1	2302	2123	3	1.85089
AT5G28785.1	564	385	0	0
AT5G13810.1	1585	1406	27	25.1529
AT5G56750.1	1460	1281	18	18.4049
AT5G28790.1	306	127	0	0
AT5G63490.1	1807	1628	8	6.43644
AT5G38430.1	808	629	412.026	857.993
AT5G17240.1	1536	1357	3	2.89568
AT5G56730.1	2871	2692	10	4.86558
AT5G17250.1	2871	2692	4	1.94623
AT5G65990.1	1549	1370	13	12.4289
AT5G35950.1	1335	1156	0	0
AT5G38435.1	612	433	0	0
AT5G63480.1	784	605	2	4.32997
AT5G56740.1	1704	1525	6	5.15337
